Year,Month,Model_Name,Models_Created,Algorithm_Type,Data_Size_GB,Training_Time_Hours,Accuracy,Precision,Recall,F1_Score,Validation_Split,Epochs,Batch_Size,Optimizer,Investment_Million_USD,Public_Acceptance,Investment_in_Billion_USD,Public_Acceptance_Percentage,Number_of_Employees,Tech_Advancements,Industry_Adoption,Regulatory_Environment,Public_Awareness
2019,8,Model_23,6.0,Unsupervised,505.392583218855,22.99508308258295,0.7471221701130226,0.6831297502153459,0.5503812570187213,0.8681192286502005,0.24,117,128.0,SGD,32966.66082036864,0.81,32.96666082036864,77.0319806555264,13,High,Low,Moderate,High
2018,7,Model_13,3.0,Unsupervised,323.1846143929916,68.2243613777496,0.7309900746772007,0.5887085911245016,0.6387908660012217,0.6930673614439626,0.17,320,32.0,SGD,4412.527793983257,0.75,4.412527793983257,64.02738601930558,3,High,High,Strict,High
2015,10,Model_90,6.0,Supervised,525.2749531258008,16.24583250760143,0.853410553948005,0.8064824369766405,0.6558628127381166,0.5716226111742528,0.3,130,128.0,Adamax,410.4639027017549,0.57,0.4104639027017549,100.0,0,High,High,Flexible,High
2014,7,Model_3,9.0,Unsupervised,777.6855858144768,37.78965137040372,0.8707673707674038,0.8223864649520966,0.9756233722322787,0.5605315677991615,0.12,188,32.0,Adam,491.6915327963999,0.54,0.4916915327963999,67.92840790937186,0,High,High,Strict,High
2012,5,Model_29,3.0,Reinforcement,1059.091610745166,28.99161327494943,0.8166934699559801,0.89504434154606,0.5394097977863678,0.9232005776140315,0.22,282,128.0,RMSprop,289.3691019271465,0.53,0.2893691019271465,80.37987278010388,0,High,Low,Moderate,High
2018,12,Model_66,4.0,Unsupervised,327.8968802191989,155.6837563439339,0.6987222412472884,0.63855229695749,0.8024612115968637,0.6472069026206957,0.24,155,256.0,Adamax,4540.144473805348,0.7,4.540144473805348,43.2274483337742,3,Low,Moderate,Very Strict,High
2014,9,Model_64,3.0,Reinforcement,847.7592558621735,24.73460035186109,0.7413423047165812,0.8615061113074308,0.841273531642127,0.4276334749421126,0.13,260,128.0,SGD,826.8181637203427,0.52,0.8268181637203427,79.55158783715872,0,High,High,Moderate,High
2014,5,Model_28,4.0,Supervised,387.9167893644726,51.11270194756428,0.8226367259225766,0.8412772798320294,0.6858347380537967,0.9221148755163063,0.28,273,64.0,Adam,954.4772196729335,0.58,0.9544772196729335,64.80943347718625,0,High,High,Strict,High
2013,2,Model_87,9.0,Unsupervised,652.9186032027709,59.77826912574293,0.7077832437674368,0.705525378356817,0.6871909707707748,0.7399755270149012,0.21,327,64.0,Adam,397.4104908757867,0.58,0.3974104908757867,63.65200634136787,0,High,High,Strict,High
2013,3,Model_36,3.0,Reinforcement,135.9643279886666,18.37971424209432,0.890045859103213,0.7836100287229218,0.5672588883099605,0.7244190067786687,0.29,436,64.0,RMSprop,179.0126050071072,0.53,0.1790126050071072,55.11874858286394,0,Low,Low,Strict,Low
2021,4,Model_6,3.0,Unsupervised,480.2332103486158,70.00449777408107,0.6703127171965425,0.7963905771784675,0.916655694723486,0.8318448485298553,0.19,426,32.0,Adamax,86609.73090253536,0.93,86.60973090253536,86.11401249606969,26,Very High,Low,Flexible,Very High
2010,5,Model_11,4.0,Supervised,663.4575174022589,51.92889573496474,0.6402836961164303,0.8463692620003592,0.8099293117835835,0.7364025078412512,0.29,413,512.0,RMSprop,809.7222419479212,0.42,0.8097222419479212,43.73024754028078,0,Low,Low,Very Strict,Low
2016,3,Model_38,6.0,Supervised,777.5709534734558,78.89368247890083,0.6437853071068281,0.5038085925224032,0.5996372607045779,0.7787447014772909,0.21,212,64.0,SGD,5559.4724299924,0.62,5.5594724299924,69.2342366251751,2,High,High,Strict,High
2018,12,Model_34,3.0,Unsupervised,1121.436245935668,66.90691330679934,0.8313573994205797,0.5563203565505589,0.611475013098589,0.8527066011470065,0.14,461,512.0,Adamax,3429.528289591403,0.77,3.429528289591403,100.0,2,High,High,Flexible,High
2012,7,Model_81,5.0,Supervised,1069.740407548034,31.43742683380417,0.9385674019278466,0.8532701547012531,0.528146992972536,0.885440352068652,0.19,99,16.0,Adam,832.2827658701868,0.59,0.8322827658701868,100.0,0,High,Low,Flexible,High
2021,5,Model_67,2.0,Reinforcement,494.2396785916204,151.6300917566764,0.7624572758442033,0.7389450139223088,0.4581187192752333,0.9879724373088619,0.19,136,128.0,SGD,41402.64845859863,0.81,41.40264845859863,72.08337508300579,18,High,Low,Moderate,High
2022,5,Model_46,5.0,Supervised,1042.867763326267,45.90495692638562,0.6318130346052842,0.4397846541001589,0.7066100727043169,0.9292048845631821,0.28,11,,,24604.256221163,0.89,24.60425622116299,56.23885818926151,15,High,Low,Strict,High
2011,6,Model_98,4.0,Supervised,407.2516683951346,7.545032379969205,0.6589346012822765,0.6734333567005608,0.7632081787669704,0.9848541805314909,0.2,177,32.0,Adam,955.1470566192291,0.54,0.9551470566192292,94.13694897012917,0,High,Low,Flexible,High
2012,7,Model_86,,Reinforcement,422.853558979944,36.39785204467832,1.0,0.691844497223981,0.849453285769733,0.6888239066831005,0.26,428,16.0,Adam,771.7635121309974,0.49,0.7717635121309974,87.64382538614326,0,High,Low,Flexible,High
2010,10,Model_29,5.0,Unsupervised,642.9687622513524,48.9256927470911,0.6660837036972026,0.6602712710659437,0.7541913862116031,0.7252809632992724,0.26,85,64.0,RMSprop,726.6760688908209,0.43,0.7266760688908209,62.62545051110087,0,High,Low,Strict,High
2015,10,Model_60,7.0,Supervised,698.6855812835715,28.78545571172536,0.9934133432015895,0.7720836208857644,0.4542640442199766,0.8314194011561182,0.2,465,64.0,SGD,720.0091401166837,0.71,0.7200091401166837,51.49120349266462,0,Low,Low,Strict,Moderate
2020,8,Model_54,5.0,Unsupervised,577.1661074585415,27.1686782250297,0.690237765339036,0.826735314758237,0.8108689719432514,0.6143281928084191,0.12,155,64.0,SGD,26018.07941370819,0.8,26.01807941370819,66.7716714326172,13,High,Low,Strict,High
2020,9,Model_93,2.0,Reinforcement,51.79727547572726,21.55388956684473,0.6430508607787078,0.680064486102582,0.6577349651809626,0.8997681376012411,0.26,-115,64.0,Adam,99297.24768216921,0.85,99.29724768216921,68.9207741027841,26,High,Low,Strict,High
2016,11,Model_69,6.0,Unsupervised,266.0968160651892,25.02368911571924,0.816088202235797,0.5749266547228254,0.6231221390224808,0.611156038818566,0.29,322,32.0,RMSprop,6862.240471727748,0.65,6.862240471727747,100.0,3,High,High,Flexible,High
2020,4,Model_74,5.0,Supervised,347.4130249519221,42.7439532974134,1.0,0.3772757540673756,0.4414908681554293,0.8130251828718432,0.3,433,64.0,RMSprop,76447.29387531581,0.81,76.44729387531581,53.04001277297144,23,High,Low,Strict,High
2020,5,Model_74,2.0,Supervised,275.9568016185983,29.82353225087305,0.286649748174164,0.8467379379082829,0.9046037502915096,1.0,0.15,480,32.0,Adam,36194.29936359433,0.78,36.19429936359433,72.05327659831427,15,High,Low,Moderate,High
2011,5,Model_9,5.0,Supervised,480.0153317699039,7.935573845065889,0.5308384599494242,0.6856132194679463,0.667702894975729,0.7259009171646642,0.13,311,256.0,RMSprop,165.1739152989495,0.5,0.1651739152989495,57.50940901141534,0,Low,Low,Strict,Low
2017,8,Model_85,4.0,Reinforcement,755.8263030019835,10.1006931466672,0.840160471800841,1.0,0.7338950845885834,0.4556195810790368,0.13,458,16.0,Adam,1590.214535491855,0.67,1.590214535491855,60.78801610747865,1,High,High,Strict,High
2015,9,Model_77,4.0,Supervised,327.5080398535634,100.3319864238811,0.7453206142255362,0.7495064372748574,0.5958806426217426,0.6301181499363881,0.24,73,16.0,Adamax,520.8700210436685,0.63,0.5208700210436685,50.95617486724797,0,Low,Low,Strict,Moderate
2013,7,Model_10,5.0,Unsupervised,207.9937771551343,11.96937782296542,0.9637475479983882,0.531611540708856,0.9895673111994892,0.8354785647075396,0.29,396,512.0,Adam,968.8326161071337,0.51,0.9688326161071338,99.57487337191077,0,High,High,Flexible,High
2014,5,Model_75,4.0,Supervised,250.922740445963,54.37046101993485,0.8060347439787074,0.8187567255458871,0.669422083502875,0.5688802368302186,0.12,378,64.0,Adam,242.2478687620361,0.51,0.2422478687620362,68.50653417136785,0,High,High,Strict,High
2017,3,Model_68,6.0,Reinforcement,544.3545497009279,65.6188470883553,0.72287071263695,0.8495834340112857,0.8834085116583416,0.6396604185621076,0.19,56,32.0,Adam,8946.435607634136,0.68,8.946435607634136,55.73403262039707,4,Moderate,Moderate,Strict,Moderate
2012,1,Model_58,4.0,Unsupervised,961.375832890514,46.90611046337843,0.8250372369594441,0.6414005754208514,0.8346721342429466,0.4901958083457233,0.24,110,256.0,Adam,367.3130414501891,0.57,0.3673130414501891,67.13921822520406,0,High,Low,Strict,High
2012,11,Model_95,6.0,Unsupervised,856.7148620634027,46.07454735298322,0.8719895222129188,0.6583415526401353,0.961333643149689,0.62444623328251,0.26,16,512.0,SGD,273.8344060513316,0.46,0.2738344060513316,63.81156255940166,0,High,Low,Strict,High
2020,9,Model_52,5.0,Reinforcement,1208.290871684378,74.63114162301217,0.7248294188403112,0.7180197166858859,0.8354683571082198,0.8977980998473473,0.19,264,128.0,SGD,24948.16541631645,0.8,24.94816541631645,86.04772424998525,13,High,Low,Flexible,Very High
2013,5,Model_34,3.0,Unsupervised,293.8214761604116,77.39826942586652,0.7902998781427508,0.7151853706685216,0.6500130865714805,0.7478414260826973,0.1,23,64.0,SGD,279.1206672557634,0.49,0.2791206672557634,70.17638413060989,0,High,High,Moderate,High
2010,9,Model_35,3.0,Supervised,363.6455357537437,47.63105537659305,0.6848714406996688,1.0,0.6171269887463987,0.617310351708741,0.13,242,16.0,Adam,230.9173151152272,0.41,0.2309173151152272,77.01421384025154,0,High,Low,Moderate,High
2018,10,Model_33,6.0,Unsupervised,328.8945208547676,122.9829840637975,0.7458593075831195,0.7655154356683237,1.0,0.6902399063210705,0.12,478,256.0,Adam,8859.163762500835,0.76,8.859163762500835,81.34534452168585,4,High,High,Moderate,High
2017,12,Model_72,4.0,Reinforcement,482.7778451312803,34.70812270171156,0.6369822535131563,0.6596113837051932,0.7365452845621486,0.8064954552830161,0.21,26,32.0,Adamax,7409.039877770847,0.68,7.409039877770847,50.59307492975889,3,Moderate,Moderate,Strict,Moderate
2017,4,Model_32,5.0,Unsupervised,680.0594277820885,48.57856597146937,0.8067153813237138,0.6312250101978345,0.6206545801173912,0.6138973354787856,0.24,122,32.0,SGD,6127.914757424992,0.65,6.127914757424992,99.37185290136209,3,High,High,Flexible,High
2019,5,Model_55,3.0,Unsupervised,288.9857208239316,17.30912039204009,0.5874929324767741,0.6501495952504075,0.9490254323274188,0.6645549856994352,0.25,33,128.0,Adam,25372.38969455022,0.77,25.37238969455023,98.14149247244534,11,High,Low,Flexible,High
2015,4,Model_97,6.0,Reinforcement,471.2310690290445,72.57781872755251,0.9255998929847711,0.7807154080819582,0.5287655573423686,0.4139344886724,0.17,273,64.0,RMSprop,510.8308568388891,0.61,0.5108308568388892,71.60362321235328,0,High,High,Moderate,High
2016,2,Model_8,8.0,Unsupervised,261.1419290723871,10.48164633309279,0.6746004418746133,0.673549003302827,0.9584727049638774,0.3887371357074533,0.14,409,256.0,SGD,9546.836858826246,0.57,9.546836858826246,81.8354918709397,3,High,High,Moderate,High
2015,12,Model_46,1.0,Reinforcement,968.7063549280483,14.16402745726797,0.7760983894652822,0.7756041757788664,0.5539120585491322,0.6267780801300374,0.2,404,256.0,Adamax,578.2372195008234,0.62,0.5782372195008234,72.30364175073097,0,High,High,Moderate,High
2018,1,Model_14,6.0,Supervised,595.3242862423178,3.769055317209113,0.7485888021941457,0.8284360908999445,0.7126953137662624,0.7311173215661998,0.2,430,16.0,Adam,9812.349561439534,0.78,9.812349561439534,80.32517397640481,4,High,High,Moderate,High
2012,8,Model_98,5.0,Reinforcement,587.03260337323,29.10259602283467,0.6081408522636488,0.8726881209686429,0.7538254628635529,0.6730009259391719,0.27,234,64.0,Adam,631.4555313718893,0.43,0.6314555313718893,64.09395181437125,0,High,Low,Strict,High
2012,4,Model_8,5.0,Unsupervised,314.3483992675772,19.79905003740846,0.7057953161923741,0.7866570315623606,0.8520454533803883,0.6211377876711608,0.27,37,256.0,SGD,313.914040166796,0.48,0.313914040166796,81.55576536981215,0,High,Low,Moderate,High
2012,5,Model_71,6.0,Unsupervised,714.8122243177542,4.776001156237941,0.5763972076162144,0.727476556785537,0.655917032148087,0.8405094205063155,0.13,457,512.0,Adam,284.568198915032,0.49,0.284568198915032,78.02989060093691,0,High,Low,Moderate,High
2019,6,Model_77,9.0,Supervised,217.9410616785061,30.88142153021945,0.7885500148795632,0.6802124889420444,0.720806271166402,0.6281883733501914,0.11,381,512.0,SGD,85089.79115000837,0.73,85.08979115000837,99.44517560243975,21,Very High,Low,Flexible,High
2012,8,Model_54,6.0,Unsupervised,725.0376625514275,38.5199066433088,0.7267906786781235,0.9295002099164087,0.5195618829488645,0.7296543065782111,0.19,16,64.0,SGD,721.115732268645,0.42,0.721115732268645,72.27200192000426,0,High,Low,Moderate,High
2018,11,Model_21,7.0,Unsupervised,101.02248928157,107.5902713351448,0.3835867578790877,0.6862149291804635,0.7212218954829409,0.6854382180592468,0.22,314,16.0,Adamax,7229.057628986104,0.71,7.229057628986104,62.48018130574054,4,High,High,Strict,High
2021,8,Model_96,3.0,Unsupervised,877.783909533665,53.51197615450134,0.924757653763266,0.4407955908938338,0.4671086366315705,0.5460920411656005,0.29,407,64.0,RMSprop,47408.06394827639,0.83,47.40806394827639,96.53327459715398,19,High,Low,Flexible,Very High
2013,7,Model_75,5.0,Unsupervised,1209.522469094767,28.38724133916222,0.7492468218988512,0.6901335829523082,0.6607028371730905,0.7198228869776406,0.28,121,16.0,Adamax,242.8354157024527,0.56,0.2428354157024527,58.04152332121565,0,Low,Low,Strict,Low
2022,4,Model_14,4.0,Reinforcement,1446.881916127174,20.55983368380836,0.6532989878147972,0.7520608693346251,0.7108099460474462,0.5876475532630219,0.26,120,64.0,Adamax,49063.46880076193,0.8,49.06346880076192,77.98351749839225,22,High,Low,Moderate,Very High
2016,6,Model_75,7.0,Unsupervised,441.4336854874336,14.87680695313119,0.8461939460086011,0.7585521084886665,0.8565021022026258,0.620946098519533,0.29,114,512.0,RMSprop,6408.831120211579,0.69,6.40883112021158,99.40744533473345,3,High,High,Flexible,High
2018,4,Model_2,2.0,Reinforcement,449.3929937602409,78.15837374171953,0.7315230067421572,0.7183577991716342,0.6399729820957653,0.6447694524498804,0.24,350,32.0,SGD,8316.926038867769,0.69,8.316926038867768,38.35367992233242,4,Moderate,Moderate,Very Strict,High
2020,7,Model_98,4.0,Unsupervised,654.0807833077096,131.5341327455118,0.6175517509488561,0.8868033662238609,0.8395908191100884,0.5210640696630923,0.13,493,64.0,Adamax,69555.75723451748,0.84,69.55575723451749,85.60474275204507,21,Very High,Low,Flexible,Very High
2021,12,Model_61,8.0,Unsupervised,1083.946246587941,20.05335111484618,0.7639647905708136,0.7909631543336346,0.8400599915897694,0.6202059488431934,0.28,442,64.0,Adamax,22542.80392404631,0.92,22.54280392404631,57.45125114986249,13,High,Low,Strict,High
2016,12,Model_17,1.0,Unsupervised,766.5225738682656,71.2749076187358,0.8309292891650758,0.6985711399100779,0.6732697460428475,0.6267987064123979,0.24,124,256.0,Adam,1923.86106844555,0.77,1.92386106844555,62.40042624510645,1,High,High,Strict,High
2018,11,Model_78,4.0,Supervised,891.5898364821087,45.13442512248373,0.7305985417664752,0.4757388628326784,0.500919017567112,0.7072293600751473,0.25,319,512.0,Adam,2722.718878888484,0.72,2.722718878888484,55.40629720128142,2,Low,Moderate,Strict,High
2021,1,Model_89,12.0,Reinforcement,516.2096478172177,59.37562887011781,0.4864833742081233,0.6956899227643574,0.8231400671112017,0.8472652749267138,0.21,96,512.0,SGD,20073.19182425602,0.86,20.07319182425602,100.0,12,High,Low,Flexible,Very High
2012,5,Model_48,4.0,Supervised,443.3687893170967,11.03647183715153,0.8260459679453165,0.6468402522674913,0.5869405889991601,0.7222781172590395,0.26,111,512.0,Adam,770.5053926919863,0.45,0.7705053926919864,81.01046744127088,0,High,Low,Moderate,High
2013,10,Model_91,8.0,Unsupervised,614.8183679258369,25.70350838833734,0.9948338672145249,0.696121994460438,0.9834580277233967,0.6317380444553331,0.12,220,32.0,Adam,327.5374833785247,0.53,0.3275374833785247,62.6059033620148,0,High,High,Strict,High
2017,12,Model_8,6.0,Supervised,642.4783006142302,40.48768254687943,0.64893648299935,0.5199296400856988,0.6658611751878831,0.9997415056514928,0.24,133,16.0,SGD,4863.32648107905,0.73,4.863326481079049,78.29903673816655,3,High,High,Moderate,High
2015,10,Model_56,9.0,Supervised,781.2644800159237,19.34288370194217,0.7719730968327552,0.4447475022733593,0.8909126638816769,0.5067962153728115,0.19,395,16.0,Adamax,922.8167793885012,0.52,0.9228167793885013,91.53645582580407,0,High,High,Flexible,High
2014,4,Model_17,7.0,Supervised,801.3097955727962,38.54100602224836,0.9145100004368918,0.6012903631775922,0.6575286681134621,0.9872644151753168,0.14,210,128.0,RMSprop,335.1375141177263,0.63,0.3351375141177262,64.28360214511737,0,High,High,Strict,High
2022,11,Model_69,5.0,Reinforcement,333.6631942685511,37.15230305706193,0.7549353047810816,0.8149091445709393,0.7485479756454181,0.6934363692537812,0.18,422,512.0,SGD,13782.52881416568,0.9,13.78252881416568,48.52943382026836,11,Moderate,Moderate,Very Strict,High
2013,7,Model_12,4.0,Unsupervised,201.1377246455283,50.02669162879522,0.8139142400326391,0.5759000962714929,0.6181186805201483,0.7293137962249004,0.27,278,512.0,Adamax,497.368411734063,0.45,0.497368411734063,72.51752834515777,0,High,High,Moderate,High
2017,9,Model_38,8.0,Unsupervised,558.0981687619933,37.53719465842714,0.8098526459433268,0.8060150406205914,0.872507673931446,0.9841303554193526,0.15,220,128.0,RMSprop,9713.324660980952,0.74,9.713324660980952,68.75279439257054,4,High,High,Strict,High
2010,5,Model_18,2.0,Reinforcement,120.6862021022681,7.341995104062136,0.5812208531842894,0.8257637154551652,0.9957015982136693,0.7934311001861185,0.23,217,16.0,RMSprop,905.3465007642732,0.48,0.9053465007642731,77.92840019453233,0,High,Low,Moderate,High
2018,4,Model_26,3.0,Reinforcement,886.0268233919735,33.12075091556267,0.562483449160651,0.5187482897647853,0.8396062560002394,0.8706394865706935,0.25,185,512.0,RMSprop,6673.065875243718,0.78,6.673065875243718,69.41422817660607,4,High,High,Strict,High
2010,9,Model_95,2.0,Unsupervised,514.9795103461379,48.32602937570613,0.4688117054427419,0.5025210157505382,0.6997053714191824,0.7590637757500676,0.17,437,32.0,RMSprop,294.7452058745084,0.45,0.2947452058745084,69.38745814395493,0,High,Low,Strict,High
2017,5,Model_37,4.0,Unsupervised,686.4151128373528,71.14150080642483,0.6945232690557323,0.7336549603257628,0.5010866836443327,0.7022497482537341,0.15,456,16.0,Adam,7791.431689427958,0.63,7.791431689427958,87.62366364245678,3,High,High,Flexible,High
2013,9,Model_70,9.0,Supervised,436.3316814586969,33.30328227298551,0.7368980772242474,0.9843609531265737,0.4901130800387379,0.6072651479642827,0.24,344,512.0,Adam,576.0908973287391,0.55,0.5760908973287391,90.12453013220511,0,High,High,Flexible,High
2018,8,Model_41,5.0,Reinforcement,249.2643140243316,30.18305424443817,0.8904531272367755,0.7837558108993252,0.7954742081465057,0.7891270068083215,0.12,335,64.0,Adamax,3452.086439842319,0.72,3.452086439842319,86.0904444774915,2,High,High,Flexible,High
